id,number_of_epochs,model,architecture,object,optimizer,loss,learning_rate,sequence_len,number_of_layers,test_r2
536,50,Consumption,GRU,1,Adam,MAPE,0.0001,12,4,-1.45333
536,100,Consumption,GRU,1,Adam,MAPE,0.0001,12,4,-1.41242
536,200,Consumption,GRU,1,Adam,MAPE,0.0001,12,4,-1.45899
536,400,Consumption,GRU,1,Adam,MAPE,0.0001,12,4,-1.45638
537,50,Consumption,GRU,1,Adam,MAPE,0.0001,24,2,-1.57018
537,100,Consumption,GRU,1,Adam,MAPE,0.0001,24,2,-1.56419
537,200,Consumption,GRU,1,Adam,MAPE,0.0001,24,2,-1.31554
537,400,Consumption,GRU,1,Adam,MAPE,0.0001,24,2,-1.37296
538,50,Consumption,GRU,1,Adam,MAPE,0.0001,24,4,-1.45812
538,100,Consumption,GRU,1,Adam,MAPE,0.0001,24,4,-1.43677
538,200,Consumption,GRU,1,Adam,MAPE,0.0001,24,4,-1.49793
538,400,Consumption,GRU,1,Adam,MAPE,0.0001,24,4,-1.42216
539,50,Consumption,GRU,1,Adam,MAPE,0.0001,36,2,-1.49328
539,100,Consumption,GRU,1,Adam,MAPE,0.0001,36,2,-1.49523
539,200,Consumption,GRU,1,Adam,MAPE,0.0001,36,2,-1.14712
539,400,Consumption,GRU,1,Adam,MAPE,0.0001,36,2,-1.31591
540,50,Consumption,GRU,1,Adam,MAPE,0.0001,36,4,-1.43046
540,100,Consumption,GRU,1,Adam,MAPE,0.0001,36,4,-1.353
540,200,Consumption,GRU,1,Adam,MAPE,0.0001,36,4,-1.51907
540,400,Consumption,GRU,1,Adam,MAPE,0.0001,36,4,-1.4212
541,50,Consumption,FEEDFORWARD,1,RMSProp,MAE,0.001,1,2,0.421335
541,100,Consumption,FEEDFORWARD,1,RMSProp,MAE,0.001,1,2,0.480752
541,200,Consumption,FEEDFORWARD,1,RMSProp,MAE,0.001,1,2,0.429938
541,400,Consumption,FEEDFORWARD,1,RMSProp,MAE,0.001,1,2,0.390137
542,50,Consumption,FEEDFORWARD,1,RMSProp,MAE,0.001,1,4,0.336264
542,100,Consumption,FEEDFORWARD,1,RMSProp,MAE,0.001,1,4,0.186645
542,200,Consumption,FEEDFORWARD,1,RMSProp,MAE,0.001,1,4,0.378425
542,400,Consumption,FEEDFORWARD,1,RMSProp,MAE,0.001,1,4,0.295822
547,50,Consumption,LSTM,1,RMSProp,MAE,0.001,12,2,0.479392
547,100,Consumption,LSTM,1,RMSProp,MAE,0.001,12,2,0.498987
547,200,Consumption,LSTM,1,RMSProp,MAE,0.001,12,2,0.42017
547,400,Consumption,LSTM,1,RMSProp,MAE,0.001,12,2,0.334302
548,50,Consumption,LSTM,1,RMSProp,MAE,0.001,12,4,0.493253
548,100,Consumption,LSTM,1,RMSProp,MAE,0.001,12,4,0.460243
548,200,Consumption,LSTM,1,RMSProp,MAE,0.001,12,4,0.272055
548,400,Consumption,LSTM,1,RMSProp,MAE,0.001,12,4,0.291166
549,50,Consumption,LSTM,1,RMSProp,MAE,0.001,24,2,0.471623
549,100,Consumption,LSTM,1,RMSProp,MAE,0.001,24,2,0.426515
549,200,Consumption,LSTM,1,RMSProp,MAE,0.001,24,2,0.121039
549,400,Consumption,LSTM,1,RMSProp,MAE,0.001,24,2,-0.196377
550,50,Consumption,LSTM,1,RMSProp,MAE,0.001,24,4,0.484795
550,100,Consumption,LSTM,1,RMSProp,MAE,0.001,24,4,0.385177
550,200,Consumption,LSTM,1,RMSProp,MAE,0.001,24,4,0.206977
550,400,Consumption,LSTM,1,RMSProp,MAE,0.001,24,4,0.122388
551,50,Consumption,LSTM,1,RMSProp,MAE,0.001,36,2,0.472103
551,100,Consumption,LSTM,1,RMSProp,MAE,0.001,36,2,0.386845
551,200,Consumption,LSTM,1,RMSProp,MAE,0.001,36,2,0.173236
551,400,Consumption,LSTM,1,RMSProp,MAE,0.001,36,2,-0.149821
552,50,Consumption,LSTM,1,RMSProp,MAE,0.001,36,4,0.479855
552,100,Consumption,LSTM,1,RMSProp,MAE,0.001,36,4,0.382885
552,200,Consumption,LSTM,1,RMSProp,MAE,0.001,36,4,0.186642
552,400,Consumption,LSTM,1,RMSProp,MAE,0.001,36,4,0.214866
553,50,Consumption,GRU,1,RMSProp,MAE,0.001,12,2,0.452983
553,100,Consumption,GRU,1,RMSProp,MAE,0.001,12,2,0.523255
553,200,Consumption,GRU,1,RMSProp,MAE,0.001,12,2,0.422566
553,400,Consumption,GRU,1,RMSProp,MAE,0.001,12,2,0.234741
554,50,Consumption,GRU,1,RMSProp,MAE,0.001,12,4,0.503511
554,100,Consumption,GRU,1,RMSProp,MAE,0.001,12,4,0.448701
554,200,Consumption,GRU,1,RMSProp,MAE,0.001,12,4,0.371431
554,400,Consumption,GRU,1,RMSProp,MAE,0.001,12,4,0.385918
555,50,Consumption,GRU,1,RMSProp,MAE,0.001,24,2,0.424095
555,100,Consumption,GRU,1,RMSProp,MAE,0.001,24,2,0.442545
555,200,Consumption,GRU,1,RMSProp,MAE,0.001,24,2,0.447081
555,400,Consumption,GRU,1,RMSProp,MAE,0.001,24,2,0.34442
556,50,Consumption,GRU,1,RMSProp,MAE,0.001,24,4,0.445567
556,100,Consumption,GRU,1,RMSProp,MAE,0.001,24,4,0.428882
556,200,Consumption,GRU,1,RMSProp,MAE,0.001,24,4,0.344019
556,400,Consumption,GRU,1,RMSProp,MAE,0.001,24,4,0.409911
557,50,Consumption,GRU,1,RMSProp,MAE,0.001,36,2,0.488734
557,100,Consumption,GRU,1,RMSProp,MAE,0.001,36,2,0.486735
557,200,Consumption,GRU,1,RMSProp,MAE,0.001,36,2,0.412567
557,400,Consumption,GRU,1,RMSProp,MAE,0.001,36,2,0.0624229
558,50,Consumption,GRU,1,RMSProp,MAE,0.001,36,4,0.469576
558,100,Consumption,GRU,1,RMSProp,MAE,0.001,36,4,0.480072
558,200,Consumption,GRU,1,RMSProp,MAE,0.001,36,4,0.396173
558,400,Consumption,GRU,1,RMSProp,MAE,0.001,36,4,0.362509
559,50,Consumption,FEEDFORWARD,1,RMSProp,MAE,0.0001,1,2,0.376339
559,100,Consumption,FEEDFORWARD,1,RMSProp,MAE,0.0001,1,2,0.419227
559,200,Consumption,FEEDFORWARD,1,RMSProp,MAE,0.0001,1,2,0.456642
559,400,Consumption,FEEDFORWARD,1,RMSProp,MAE,0.0001,1,2,0.44529
560,50,Consumption,FEEDFORWARD,1,RMSProp,MAE,0.0001,1,4,0.425131
560,100,Consumption,FEEDFORWARD,1,RMSProp,MAE,0.0001,1,4,0.46257
560,200,Consumption,FEEDFORWARD,1,RMSProp,MAE,0.0001,1,4,0.420277
560,400,Consumption,FEEDFORWARD,1,RMSProp,MAE,0.0001,1,4,0.448504
565,50,Consumption,LSTM,1,RMSProp,MAE,0.0001,12,2,0.297011
565,100,Consumption,LSTM,1,RMSProp,MAE,0.0001,12,2,0.374152
565,200,Consumption,LSTM,1,RMSProp,MAE,0.0001,12,2,0.469469
565,400,Consumption,LSTM,1,RMSProp,MAE,0.0001,12,2,0.480198
566,50,Consumption,LSTM,1,RMSProp,MAE,0.0001,12,4,0.086904
566,100,Consumption,LSTM,1,RMSProp,MAE,0.0001,12,4,0.279852
566,200,Consumption,LSTM,1,RMSProp,MAE,0.0001,12,4,0.485986
566,400,Consumption,LSTM,1,RMSProp,MAE,0.0001,12,4,0.482574
567,50,Consumption,LSTM,1,RMSProp,MAE,0.0001,24,2,0.198481
567,100,Consumption,LSTM,1,RMSProp,MAE,0.0001,24,2,0.327772
567,200,Consumption,LSTM,1,RMSProp,MAE,0.0001,24,2,0.448396
567,400,Consumption,LSTM,1,RMSProp,MAE,0.0001,24,2,0.46934
568,50,Consumption,LSTM,1,RMSProp,MAE,0.0001,24,4,0.0551949
568,100,Consumption,LSTM,1,RMSProp,MAE,0.0001,24,4,0.170912
568,200,Consumption,LSTM,1,RMSProp,MAE,0.0001,24,4,0.248757
568,400,Consumption,LSTM,1,RMSProp,MAE,0.0001,24,4,0.266471
569,50,Consumption,LSTM,1,RMSProp,MAE,0.0001,36,2,0.27713
569,100,Consumption,LSTM,1,RMSProp,MAE,0.0001,36,2,0.347261
569,200,Consumption,LSTM,1,RMSProp,MAE,0.0001,36,2,0.410285
569,400,Consumption,LSTM,1,RMSProp,MAE,0.0001,36,2,0.455782
570,50,Consumption,LSTM,1,RMSProp,MAE,0.0001,36,4,0.0938889
570,100,Consumption,LSTM,1,RMSProp,MAE,0.0001,36,4,0.125217
570,200,Consumption,LSTM,1,RMSProp,MAE,0.0001,36,4,0.119913
570,400,Consumption,LSTM,1,RMSProp,MAE,0.0001,36,4,-0.191386
571,50,Consumption,GRU,1,RMSProp,MAE,0.0001,12,2,0.425388
571,100,Consumption,GRU,1,RMSProp,MAE,0.0001,12,2,0.436043
571,200,Consumption,GRU,1,RMSProp,MAE,0.0001,12,2,0.475314
571,400,Consumption,GRU,1,RMSProp,MAE,0.0001,12,2,0.47684
572,50,Consumption,GRU,1,RMSProp,MAE,0.0001,12,4,0.342064
572,100,Consumption,GRU,1,RMSProp,MAE,0.0001,12,4,0.470089
572,200,Consumption,GRU,1,RMSProp,MAE,0.0001,12,4,0.506549
572,400,Consumption,GRU,1,RMSProp,MAE,0.0001,12,4,0.479969
573,50,Consumption,GRU,1,RMSProp,MAE,0.0001,24,2,0.356516
573,100,Consumption,GRU,1,RMSProp,MAE,0.0001,24,2,0.452788
573,200,Consumption,GRU,1,RMSProp,MAE,0.0001,24,2,0.468981
573,400,Consumption,GRU,1,RMSProp,MAE,0.0001,24,2,0.496004
574,50,Consumption,GRU,1,RMSProp,MAE,0.0001,24,4,0.265565
574,100,Consumption,GRU,1,RMSProp,MAE,0.0001,24,4,0.421507
574,200,Consumption,GRU,1,RMSProp,MAE,0.0001,24,4,0.49392
574,400,Consumption,GRU,1,RMSProp,MAE,0.0001,24,4,0.487623
575,50,Consumption,GRU,1,RMSProp,MAE,0.0001,36,2,0.380694
575,100,Consumption,GRU,1,RMSProp,MAE,0.0001,36,2,0.450476
575,200,Consumption,GRU,1,RMSProp,MAE,0.0001,36,2,0.483744
575,400,Consumption,GRU,1,RMSProp,MAE,0.0001,36,2,0.489305
576,50,Consumption,GRU,1,RMSProp,MAE,0.0001,36,4,0.20581
576,100,Consumption,GRU,1,RMSProp,MAE,0.0001,36,4,0.453121
576,200,Consumption,GRU,1,RMSProp,MAE,0.0001,36,4,0.48704
576,400,Consumption,GRU,1,RMSProp,MAE,0.0001,36,4,0.492945
577,50,Consumption,FEEDFORWARD,1,RMSProp,MSE,0.001,1,2,0.35874
577,100,Consumption,FEEDFORWARD,1,RMSProp,MSE,0.001,1,2,0.468661
577,200,Consumption,FEEDFORWARD,1,RMSProp,MSE,0.001,1,2,0.365069
577,400,Consumption,FEEDFORWARD,1,RMSProp,MSE,0.001,1,2,0.194146
578,50,Consumption,FEEDFORWARD,1,RMSProp,MSE,0.001,1,4,0.39632
578,100,Consumption,FEEDFORWARD,1,RMSProp,MSE,0.001,1,4,0.301702
578,200,Consumption,FEEDFORWARD,1,RMSProp,MSE,0.001,1,4,0.399942
578,400,Consumption,FEEDFORWARD,1,RMSProp,MSE,0.001,1,4,0.250193
583,50,Consumption,LSTM,1,RMSProp,MSE,0.001,12,2,0.451131
583,100,Consumption,LSTM,1,RMSProp,MSE,0.001,12,2,0.417366
583,200,Consumption,LSTM,1,RMSProp,MSE,0.001,12,2,0.123223
583,400,Consumption,LSTM,1,RMSProp,MSE,0.001,12,2,0.146488
584,50,Consumption,LSTM,1,RMSProp,MSE,0.001,12,4,0.423664
584,100,Consumption,LSTM,1,RMSProp,MSE,0.001,12,4,0.397613
584,200,Consumption,LSTM,1,RMSProp,MSE,0.001,12,4,0.241761
584,400,Consumption,LSTM,1,RMSProp,MSE,0.001,12,4,0.242747
585,50,Consumption,LSTM,1,RMSProp,MSE,0.001,24,2,0.449465
585,100,Consumption,LSTM,1,RMSProp,MSE,0.001,24,2,0.249258
585,200,Consumption,LSTM,1,RMSProp,MSE,0.001,24,2,-0.180401
585,400,Consumption,LSTM,1,RMSProp,MSE,0.001,24,2,-0.0853983
586,50,Consumption,LSTM,1,RMSProp,MSE,0.001,24,4,0.379249
586,100,Consumption,LSTM,1,RMSProp,MSE,0.001,24,4,0.22889
586,200,Consumption,LSTM,1,RMSProp,MSE,0.001,24,4,0.0315526
586,400,Consumption,LSTM,1,RMSProp,MSE,0.001,24,4,0.0725508
587,50,Consumption,LSTM,1,RMSProp,MSE,0.001,36,2,0.451337
587,100,Consumption,LSTM,1,RMSProp,MSE,0.001,36,2,0.196527
587,200,Consumption,LSTM,1,RMSProp,MSE,0.001,36,2,-0.112691
587,400,Consumption,LSTM,1,RMSProp,MSE,0.001,36,2,-0.0809925
588,50,Consumption,LSTM,1,RMSProp,MSE,0.001,36,4,0.416802
588,100,Consumption,LSTM,1,RMSProp,MSE,0.001,36,4,0.127312
588,200,Consumption,LSTM,1,RMSProp,MSE,0.001,36,4,-0.200784
588,400,Consumption,LSTM,1,RMSProp,MSE,0.001,36,4,-0.258477
589,50,Consumption,GRU,1,RMSProp,MSE,0.001,12,2,0.467268
589,100,Consumption,GRU,1,RMSProp,MSE,0.001,12,2,0.417793
589,200,Consumption,GRU,1,RMSProp,MSE,0.001,12,2,0.207841
589,400,Consumption,GRU,1,RMSProp,MSE,0.001,12,2,-0.00318649
590,50,Consumption,GRU,1,RMSProp,MSE,0.001,12,4,0.459788
590,100,Consumption,GRU,1,RMSProp,MSE,0.001,12,4,0.195184
590,200,Consumption,GRU,1,RMSProp,MSE,0.001,12,4,-0.154606
590,400,Consumption,GRU,1,RMSProp,MSE,0.001,12,4,0.0983951
591,50,Consumption,GRU,1,RMSProp,MSE,0.001,24,2,0.441003
591,100,Consumption,GRU,1,RMSProp,MSE,0.001,24,2,0.37985
591,200,Consumption,GRU,1,RMSProp,MSE,0.001,24,2,-0.0327297
591,400,Consumption,GRU,1,RMSProp,MSE,0.001,24,2,-0.0237954
592,50,Consumption,GRU,1,RMSProp,MSE,0.001,24,4,0.371758
592,100,Consumption,GRU,1,RMSProp,MSE,0.001,24,4,0.428386
592,200,Consumption,GRU,1,RMSProp,MSE,0.001,24,4,0.24151
592,400,Consumption,GRU,1,RMSProp,MSE,0.001,24,4,0.332766
593,50,Consumption,GRU,1,RMSProp,MSE,0.001,36,2,0.375866
593,100,Consumption,GRU,1,RMSProp,MSE,0.001,36,2,0.301757
593,200,Consumption,GRU,1,RMSProp,MSE,0.001,36,2,0.301549
593,400,Consumption,GRU,1,RMSProp,MSE,0.001,36,2,0.0422253
594,50,Consumption,GRU,1,RMSProp,MSE,0.001,36,4,0.466934
594,100,Consumption,GRU,1,RMSProp,MSE,0.001,36,4,0.349256
594,200,Consumption,GRU,1,RMSProp,MSE,0.001,36,4,0.0517351
594,400,Consumption,GRU,1,RMSProp,MSE,0.001,36,4,0.211285
595,50,Consumption,FEEDFORWARD,1,RMSProp,MSE,0.0001,1,2,0.323641
595,100,Consumption,FEEDFORWARD,1,RMSProp,MSE,0.0001,1,2,0.38447
595,200,Consumption,FEEDFORWARD,1,RMSProp,MSE,0.0001,1,2,0.398058
595,400,Consumption,FEEDFORWARD,1,RMSProp,MSE,0.0001,1,2,0.146019
596,50,Consumption,FEEDFORWARD,1,RMSProp,MSE,0.0001,1,4,0.388349
596,100,Consumption,FEEDFORWARD,1,RMSProp,MSE,0.0001,1,4,0.412402
596,200,Consumption,FEEDFORWARD,1,RMSProp,MSE,0.0001,1,4,0.436752
596,400,Consumption,FEEDFORWARD,1,RMSProp,MSE,0.0001,1,4,0.379867
601,50,Consumption,LSTM,1,RMSProp,MSE,0.0001,12,2,0.241726
601,100,Consumption,LSTM,1,RMSProp,MSE,0.0001,12,2,0.370494
601,200,Consumption,LSTM,1,RMSProp,MSE,0.0001,12,2,0.376584
601,400,Consumption,LSTM,1,RMSProp,MSE,0.0001,12,2,0.452702
602,50,Consumption,LSTM,1,RMSProp,MSE,0.0001,12,4,0.14369
602,100,Consumption,LSTM,1,RMSProp,MSE,0.0001,12,4,0.228722
602,200,Consumption,LSTM,1,RMSProp,MSE,0.0001,12,4,0.450534
602,400,Consumption,LSTM,1,RMSProp,MSE,0.0001,12,4,0.386674
603,50,Consumption,LSTM,1,RMSProp,MSE,0.0001,24,2,0.182949
603,100,Consumption,LSTM,1,RMSProp,MSE,0.0001,24,2,0.351358
603,200,Consumption,LSTM,1,RMSProp,MSE,0.0001,24,2,0.347932
603,400,Consumption,LSTM,1,RMSProp,MSE,0.0001,24,2,0.417127
604,50,Consumption,LSTM,1,RMSProp,MSE,0.0001,24,4,0.0865468
604,100,Consumption,LSTM,1,RMSProp,MSE,0.0001,24,4,0.121568
604,200,Consumption,LSTM,1,RMSProp,MSE,0.0001,24,4,0.0781873
604,400,Consumption,LSTM,1,RMSProp,MSE,0.0001,24,4,0.150285
605,50,Consumption,LSTM,1,RMSProp,MSE,0.0001,36,2,0.262829
605,100,Consumption,LSTM,1,RMSProp,MSE,0.0001,36,2,0.321185
605,200,Consumption,LSTM,1,RMSProp,MSE,0.0001,36,2,0.388238
605,400,Consumption,LSTM,1,RMSProp,MSE,0.0001,36,2,0.372627
606,50,Consumption,LSTM,1,RMSProp,MSE,0.0001,36,4,0.0941708
606,100,Consumption,LSTM,1,RMSProp,MSE,0.0001,36,4,0.0997239
606,200,Consumption,LSTM,1,RMSProp,MSE,0.0001,36,4,0.109623
606,400,Consumption,LSTM,1,RMSProp,MSE,0.0001,36,4,0.066116
607,50,Consumption,GRU,1,RMSProp,MSE,0.0001,12,2,0.383769
607,100,Consumption,GRU,1,RMSProp,MSE,0.0001,12,2,0.413921
607,200,Consumption,GRU,1,RMSProp,MSE,0.0001,12,2,0.454975
607,400,Consumption,GRU,1,RMSProp,MSE,0.0001,12,2,0.476563
608,50,Consumption,GRU,1,RMSProp,MSE,0.0001,12,4,0.30252
608,100,Consumption,GRU,1,RMSProp,MSE,0.0001,12,4,0.409574
608,200,Consumption,GRU,1,RMSProp,MSE,0.0001,12,4,0.450778
608,400,Consumption,GRU,1,RMSProp,MSE,0.0001,12,4,0.473337
609,50,Consumption,GRU,1,RMSProp,MSE,0.0001,24,2,0.380261
609,100,Consumption,GRU,1,RMSProp,MSE,0.0001,24,2,0.42444
609,200,Consumption,GRU,1,RMSProp,MSE,0.0001,24,2,0.41378
609,400,Consumption,GRU,1,RMSProp,MSE,0.0001,24,2,0.465962
610,50,Consumption,GRU,1,RMSProp,MSE,0.0001,24,4,0.241344
610,100,Consumption,GRU,1,RMSProp,MSE,0.0001,24,4,0.411184
610,200,Consumption,GRU,1,RMSProp,MSE,0.0001,24,4,0.447595
610,400,Consumption,GRU,1,RMSProp,MSE,0.0001,24,4,0.48248
611,50,Consumption,GRU,1,RMSProp,MSE,0.0001,36,2,0.364558
611,100,Consumption,GRU,1,RMSProp,MSE,0.0001,36,2,0.397538
611,200,Consumption,GRU,1,RMSProp,MSE,0.0001,36,2,0.38187
611,400,Consumption,GRU,1,RMSProp,MSE,0.0001,36,2,0.461381
612,50,Consumption,GRU,1,RMSProp,MSE,0.0001,36,4,0.359924
612,100,Consumption,GRU,1,RMSProp,MSE,0.0001,36,4,0.312841
612,200,Consumption,GRU,1,RMSProp,MSE,0.0001,36,4,0.436587
612,400,Consumption,GRU,1,RMSProp,MSE,0.0001,36,4,0.463616
613,50,Consumption,FEEDFORWARD,1,RMSProp,MAPE,0.001,1,2,-0.601166
613,100,Consumption,FEEDFORWARD,1,RMSProp,MAPE,0.001,1,2,-0.697863
613,200,Consumption,FEEDFORWARD,1,RMSProp,MAPE,0.001,1,2,-0.763133
613,400,Consumption,FEEDFORWARD,1,RMSProp,MAPE,0.001,1,2,-3.50865
614,50,Consumption,FEEDFORWARD,1,RMSProp,MAPE,0.001,1,4,-0.747023
614,100,Consumption,FEEDFORWARD,1,RMSProp,MAPE,0.001,1,4,-0.478889
614,200,Consumption,FEEDFORWARD,1,RMSProp,MAPE,0.001,1,4,-0.109279
614,400,Consumption,FEEDFORWARD,1,RMSProp,MAPE,0.001,1,4,0.0678324
619,50,Consumption,LSTM,1,RMSProp,MAPE,0.001,12,2,-1.41913
619,100,Consumption,LSTM,1,RMSProp,MAPE,0.001,12,2,-1.46025
619,200,Consumption,LSTM,1,RMSProp,MAPE,0.001,12,2,-1.31969
619,400,Consumption,LSTM,1,RMSProp,MAPE,0.001,12,2,-1.28436
620,50,Consumption,LSTM,1,RMSProp,MAPE,0.001,12,4,-1.45178
620,100,Consumption,LSTM,1,RMSProp,MAPE,0.001,12,4,-1.24794
620,200,Consumption,LSTM,1,RMSProp,MAPE,0.001,12,4,-0.889494
620,400,Consumption,LSTM,1,RMSProp,MAPE,0.001,12,4,-0.3959
621,50,Consumption,LSTM,1,RMSProp,MAPE,0.001,24,2,-1.49206
621,100,Consumption,LSTM,1,RMSProp,MAPE,0.001,24,2,-1.47785
621,200,Consumption,LSTM,1,RMSProp,MAPE,0.001,24,2,-1.29576
621,400,Consumption,LSTM,1,RMSProp,MAPE,0.001,24,2,-0.865317
622,50,Consumption,LSTM,1,RMSProp,MAPE,0.001,24,4,-1.47066
622,100,Consumption,LSTM,1,RMSProp,MAPE,0.001,24,4,-1.07638
622,200,Consumption,LSTM,1,RMSProp,MAPE,0.001,24,4,-0.8498
622,400,Consumption,LSTM,1,RMSProp,MAPE,0.001,24,4,-0.831248
623,50,Consumption,LSTM,1,RMSProp,MAPE,0.001,36,2,-1.50254
623,100,Consumption,LSTM,1,RMSProp,MAPE,0.001,36,2,-1.47992
623,200,Consumption,LSTM,1,RMSProp,MAPE,0.001,36,2,-1.33887
623,400,Consumption,LSTM,1,RMSProp,MAPE,0.001,36,2,-1.22241
624,50,Consumption,LSTM,1,RMSProp,MAPE,0.001,36,4,-1.48178
624,100,Consumption,LSTM,1,RMSProp,MAPE,0.001,36,4,-1.07342
624,200,Consumption,LSTM,1,RMSProp,MAPE,0.001,36,4,-0.966018
624,400,Consumption,LSTM,1,RMSProp,MAPE,0.001,36,4,-0.365072
625,50,Consumption,GRU,1,RMSProp,MAPE,0.001,12,2,-1.54188
625,100,Consumption,GRU,1,RMSProp,MAPE,0.001,12,2,-1.51682
625,200,Consumption,GRU,1,RMSProp,MAPE,0.001,12,2,-1.31081
625,400,Consumption,GRU,1,RMSProp,MAPE,0.001,12,2,-1.29738
626,50,Consumption,GRU,1,RMSProp,MAPE,0.001,12,4,-1.51524
626,100,Consumption,GRU,1,RMSProp,MAPE,0.001,12,4,-1.52203
626,200,Consumption,GRU,1,RMSProp,MAPE,0.001,12,4,-1.27063
626,400,Consumption,GRU,1,RMSProp,MAPE,0.001,12,4,-1.22543
627,50,Consumption,GRU,1,RMSProp,MAPE,0.001,24,2,-1.3801
627,100,Consumption,GRU,1,RMSProp,MAPE,0.001,24,2,-1.36899
627,200,Consumption,GRU,1,RMSProp,MAPE,0.001,24,2,-1.48781
627,400,Consumption,GRU,1,RMSProp,MAPE,0.001,24,2,-1.46927
628,50,Consumption,GRU,1,RMSProp,MAPE,0.001,24,4,-1.40556
628,100,Consumption,GRU,1,RMSProp,MAPE,0.001,24,4,-1.52435
628,200,Consumption,GRU,1,RMSProp,MAPE,0.001,24,4,-1.49696
628,400,Consumption,GRU,1,RMSProp,MAPE,0.001,24,4,-1.4633
629,50,Consumption,GRU,1,RMSProp,MAPE,0.001,36,2,-1.31867
629,100,Consumption,GRU,1,RMSProp,MAPE,0.001,36,2,-1.33443
629,200,Consumption,GRU,1,RMSProp,MAPE,0.001,36,2,-1.44018
629,400,Consumption,GRU,1,RMSProp,MAPE,0.001,36,2,-1.43379
630,50,Consumption,GRU,1,RMSProp,MAPE,0.001,36,4,-1.51963
630,100,Consumption,GRU,1,RMSProp,MAPE,0.001,36,4,-1.50796
630,200,Consumption,GRU,1,RMSProp,MAPE,0.001,36,4,-1.51339
630,400,Consumption,GRU,1,RMSProp,MAPE,0.001,36,4,-1.4415
631,50,Consumption,FEEDFORWARD,1,RMSProp,MAPE,0.0001,1,2,-1.19788
631,100,Consumption,FEEDFORWARD,1,RMSProp,MAPE,0.0001,1,2,-0.980291
631,200,Consumption,FEEDFORWARD,1,RMSProp,MAPE,0.0001,1,2,-0.663441
631,400,Consumption,FEEDFORWARD,1,RMSProp,MAPE,0.0001,1,2,-0.894013
632,50,Consumption,FEEDFORWARD,1,RMSProp,MAPE,0.0001,1,4,-1.29088
632,100,Consumption,FEEDFORWARD,1,RMSProp,MAPE,0.0001,1,4,-1.14385
632,200,Consumption,FEEDFORWARD,1,RMSProp,MAPE,0.0001,1,4,-0.86619
632,400,Consumption,FEEDFORWARD,1,RMSProp,MAPE,0.0001,1,4,-0.521476
637,50,Consumption,LSTM,1,RMSProp,MAPE,0.0001,12,2,-1.49869
637,100,Consumption,LSTM,1,RMSProp,MAPE,0.0001,12,2,-1.31456
637,200,Consumption,LSTM,1,RMSProp,MAPE,0.0001,12,2,-1.09035
637,400,Consumption,LSTM,1,RMSProp,MAPE,0.0001,12,2,-0.962401
638,50,Consumption,LSTM,1,RMSProp,MAPE,0.0001,12,4,-1.46962
638,100,Consumption,LSTM,1,RMSProp,MAPE,0.0001,12,4,-1.39528
638,200,Consumption,LSTM,1,RMSProp,MAPE,0.0001,12,4,-1.48243
638,400,Consumption,LSTM,1,RMSProp,MAPE,0.0001,12,4,-1.42934
639,50,Consumption,LSTM,1,RMSProp,MAPE,0.0001,24,2,-1.50388
639,100,Consumption,LSTM,1,RMSProp,MAPE,0.0001,24,2,-1.28324
639,200,Consumption,LSTM,1,RMSProp,MAPE,0.0001,24,2,-1.21317
639,400,Consumption,LSTM,1,RMSProp,MAPE,0.0001,24,2,-0.974067
640,50,Consumption,LSTM,1,RMSProp,MAPE,0.0001,24,4,-1.4717
640,100,Consumption,LSTM,1,RMSProp,MAPE,0.0001,24,4,-1.44063
640,200,Consumption,LSTM,1,RMSProp,MAPE,0.0001,24,4,-1.43592
640,400,Consumption,LSTM,1,RMSProp,MAPE,0.0001,24,4,-1.41465
641,50,Consumption,LSTM,1,RMSProp,MAPE,0.0001,36,2,-1.15163
641,100,Consumption,LSTM,1,RMSProp,MAPE,0.0001,36,2,-1.29318
641,200,Consumption,LSTM,1,RMSProp,MAPE,0.0001,36,2,-1.17754
641,400,Consumption,LSTM,1,RMSProp,MAPE,0.0001,36,2,-1.14417
642,50,Consumption,LSTM,1,RMSProp,MAPE,0.0001,36,4,-1.48518
642,100,Consumption,LSTM,1,RMSProp,MAPE,0.0001,36,4,-1.45142
642,200,Consumption,LSTM,1,RMSProp,MAPE,0.0001,36,4,-1.46563
642,400,Consumption,LSTM,1,RMSProp,MAPE,0.0001,36,4,-1.45565
643,50,Consumption,GRU,1,RMSProp,MAPE,0.0001,12,2,-1.20316
643,100,Consumption,GRU,1,RMSProp,MAPE,0.0001,12,2,-1.31407
643,200,Consumption,GRU,1,RMSProp,MAPE,0.0001,12,2,-1.38871
643,400,Consumption,GRU,1,RMSProp,MAPE,0.0001,12,2,-1.04183
644,50,Consumption,GRU,1,RMSProp,MAPE,0.0001,12,4,-1.47353
644,100,Consumption,GRU,1,RMSProp,MAPE,0.0001,12,4,-1.24309
644,200,Consumption,GRU,1,RMSProp,MAPE,0.0001,12,4,-1.4643
644,400,Consumption,GRU,1,RMSProp,MAPE,0.0001,12,4,-1.47601
645,50,Consumption,GRU,1,RMSProp,MAPE,0.0001,24,2,-1.01204
645,100,Consumption,GRU,1,RMSProp,MAPE,0.0001,24,2,-1.23115
645,200,Consumption,GRU,1,RMSProp,MAPE,0.0001,24,2,-1.06485
645,400,Consumption,GRU,1,RMSProp,MAPE,0.0001,24,2,-0.961677
646,50,Consumption,GRU,1,RMSProp,MAPE,0.0001,24,4,-1.49018
